rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,inicial
m/california_suite,California Suite,"Four comedic scenarios play out at a hotel in this adaptation of the Neil Simon play. Divorced couple Hannah (Jane Fonda) and Bill (Alan Alda) argue over custody of their daughter; an actress (Maggie Smith) frets over her Oscar nomination as her gay husband (Michael Caine) comes out of the closet; a businessman (Walter Matthau) finds a comatose prostitute in his bed, and two competitive doctors (Richard Pryor, Bill Cosby) settle their differences with a free-for-all tennis game.","Maggie Smith's acidic turn is the standout in this stacked ensemble, but broad characterizations and an unsure tone make for a disappointingly uneven adaptation of Neil Simon's episodic play.",PG,"Comedy, Romance",Herbert Ross,Neil Simon,"Alan Alda, Michael Caine, Bill Cosby, Jane Fonda, Walter Matthau, Elaine May, Richard Pryor, Maggie Smith, Gloria E. Gifford, Sheila Frazier, Herb Edelman, Denise Galik, James Coburn, David Sheehan, Michael F. Boyle, Len Lawson, Gino Ardito, Jerrold Ziman, Clint Young, David Matthau, James Espinoza, Buddy Douglas, Armand Cerami, Joseph Morena, Brian Cummings, William Kux, Zora Margolis, Rita Gomez, Tina Menard, Lupe Ontiveros, Bert May, Eddie Villery, Army Archerd, Judith Brown, Gary Hendrix, Jack Scanlan, Bill Steinmetz, Paolo Frediani, Dana Plato, Nora Boland, David Rini, John Hawker, Frank Conn, Colleen Drape, Kelly Harmon, Tawny Moyer, Leslie Pagett, Vicki Stephens, Nan Wylder, Linda Ewen, David Sato, Christopher Pennock",1978-12-15,2012-04-16,103.0,Sony Pictures Entertainment,Rotten,54.0,24.0,Spilled,45.0,2747.0,3,13,11,C
m/california_typewriter_2017,California Typewriter,"A look at the people who remain loyal to the typewriter as a tool and muse, and a portrait of California Typewriter, a typewriter service and sales company in Berkeley that has been in business since 1949.","California Typewriter is an affectionate, nostalgic love letter to the typed word from enthusiasts and experts alike.",NR,Documentary,Doug Nichol,,"Tom Hanks, John Mayer, David McCullough, Sam Shepard",2017-08-18,2017-10-20,103.0,Gravitas Ventures,Fresh,100.0,39.0,Upright,83.0,460.0,13,39,0,C
m/call_me_by_your_name,Call Me By Your Name,"It's the summer of 1983, and precocious 17-year-old Elio Perlman is spending the days with his family at their 17th-century villa in Lombardy, Italy. He soon meets Oliver, a handsome doctoral student who's working as an intern for Elio's father. Amid the sun-drenched splendor of their surroundings, Elio and Oliver discover the heady beauty of awakening desire over the course of a summer that will alter their lives forever.","Call Me by Your Name offers a melancholy, powerfully affecting portrait of first love, empathetically acted by Timothée Chalamet and Armie Hammer.",R,"Drama, Romance",Luca Guadagnino,James Ivory,"Armie Hammer, Timothée Chalamet, Michael Stuhlbarg, Amira Casar, Esther Garrel, Victoire Du Bois",2018-01-19,2018-02-23,132.0,Sony Pictures Classics,Certified-Fresh,94.0,356.0,Upright,86.0,15872.0,49,335,21,C
m/call_me_kuchu_2011,Call Me Kuchu,"In Uganda, openly gay David Kato and his fellow activists work to defeat new legislation in their country that would make homosexuality punishable by death.","Alternately horrific and uplifting, Call Me Kuchu exposes heinous systematic brutality with a clear eye and admirable precision.",NR,"Documentary, Drama, Special Interest","Katherine Fairfax Wright, Malika Zouhali-Worrall","Katherine Fairfax Wright, Malika Zouhali-Worrall","David Kato, Naome Ruzindana, Bishop Senyonjo, Stosh, Longjones",2013-06-14,2016-08-10,87.0,Cinedigm,Certified-Fresh,98.0,51.0,Upright,89.0,664.0,18,50,1,C
m/call_me_lucky,Call Me Lucky,"Barry Crimmins finds success as a stand-up comic and club owner, while also becoming an activist against child sexual abuse.",,NR,Documentary,Bobcat Goldthwait,Bobcat Goldthwait,"David Cross, Margaret Cho, Patton Oswalt, Steven Wright, Tom Kenny, Cindy Sheehan, Billy Bragg",2015-08-07,2016-08-18,106.0,MPI Media Group,Fresh,85.0,26.0,Upright,80.0,740.0,10,22,4,C
m/call_northside_777,Call Northside 777,"In 1932, Frank Wiecek (Richard Conte) is convicted of the murder of a Chicago policeman in a mob-connected speakeasy. Eleven years later, his mother, Tillie (Kasia Orzazewski), takes out a newspaper classified ad asking for information about the crime. Hard-bitten city editor Brian Kelly (Lee J. Cobb) assigns skeptical reporter P.J. McNeal (James Stewart) to investigate. The first studio feature ever shot on location in Chicago, the film is based on a true story.",,NR,"Classics, Drama, Mystery & Suspense",Henry Hathaway,"Jay Dratler, Jerome Cady, Quentin Reynolds, Leonard Hoffman, Jerry Cady","James Stewart, Richard Conte, Lee J. Cobb, Helen Walker, Betty Garde, Kasia Orzazewski, Joanna De Bergh, Howard Smith, Howard I. Smith, Moroni Olsen, John McIntire, Paul Harvey, George Tyne, J.M. Kerrigan, Richard Bishop, Samuel S. Hinds, Otto Waldis, Michael Chapin, E.G. Marshall, Truman Bradley, John Bleifer, Addison Richards, Richard Rober, Eddie Dunn, Percy Helton, Charles Lane, Joanne De Bergh, Anthony Norman McKay, Walter Greaza, William Post Jr., George Melford, Charles Miller, Joe Forte, Dick Ryan, Lionel Stander, Jonathan Hale, Lew Eckles, Freddie Steele, George Turner, Jane Crowley, Robert Karnes, Larry J. Blake, Robert B. Williams, Perry Ivins, Lester Sharpe, Helen Foster, Abe Dinovitch, Jack Mannick, Henry Kulky, Cy Kendall, Dollie Caillet, Joe Ploski, Peter Seal, George Spaulding, Wanda Perry, Ann Staunton, Rex Downing, Edward Peil Jr., Buck Harrington, George Cisar, Philip Lord, Stanley Gordon, Carl Kroenke, Arthur Peterson, Duke Watson, George Pembroke",1948-02-01,2015-10-20,111.0,20th Century Fox Film Corporation,Fresh,76.0,17.0,Upright,73.0,2670.0,1,13,4,C
m/callas_forever,Callas Forever,"Aging opera singer Maria Callas (Fanny Ardant) tries to make a comeback by performing in a production of Bizet's ""Carmen.""","An uneven biopic that struggles to convey what made its subject special, Callas Forever is far from a definitive look at the life of this brilliant opera diva.",PG-13,"Drama, Musical & Performing Arts",Franco Zeffirelli,"Martin Sherman, Franco Zeffirelli","Fanny Ardant, Jeremy Irons, Joan Plowright, Jay Rodan, Gabriel Garko, Manuel de Blas, Justino Díaz, Jean Dalric, Stephen Billington, Anna Lelio, Alessandro Bertolucci, Olivier Galfione, Camboric, Roberto 'Sanz' Sanchez, Achille Brugnini, Popa Sorin, Eugene Kohn",2004-11-05,2016-04-05,108.0,Regent Releasing,Rotten,41.0,58.0,Spilled,54.0,1576.0,23,24,34,C
m/calle_54,Calle 54,"Invites everyone to experience the passion of Latin jazz. A musical journey that captures the heart and soul of an entire culture. The sound that pulsates in hot backstreet clubs and recording studios. From Miami to Havana, the Bronx to Andalusia. A series of performances that reveal how these great Latin heroes use their extraordinary musical talent as a vehicle for storytelling, protest, sexuality and, above all, the celebration of life.",A loving tribute to Latin Jazz artists where music does the talking.,G,"Art House & International, Documentary, Drama, Musical & Performing Arts",Fernando Trueba,,"Eliane Elias, Cachao, Paquito D'Rivera, Eliane Elias, Gato Barbieri, Tito Puente, Jerry Gonzalez, Bebo Valdes, Chucho Valdés, Chico O'Farrill, Chano Domínguez, Israel Lopez, Orlando ""Puntilla"" Rios, Michel Camilo, Andy Gonzalez, Horacio ""El Negro"" Hernandez, Steve Berrios, Giovanni Hidalgo, Hilton Ruiz, Dave Valentin, Mario Rivera, Marc Johnson, Milton Cardona, Anthony Jackson, Dave Samuels",2001-05-11,2016-11-23,105.0,Miramax Films,Certified-Fresh,87.0,47.0,Upright,87.0,1196.0,19,41,6,C
m/calling_all_earthlings,Calling All Earthlings,"In the 1950s, George Van Tassel, a confidante of Howard Hughes, uses alien guidance and Nikola Tesla's ideas to build a time machine.",,NR,Documentary,Jonathan Berman,,"Eric Burdon, Ted Markland, Teddy Quinn, Valerie Gill",2018-06-29,2018-08-28,74.0,Freestyle Digital Media,Fresh,63.0,16.0,Upright,100.0,35.0,6,10,6,C
m/the_shadow_of_violence,Calm With Horses The Shadow Of Violence,A former boxer cares for his autistic son while working as an enforcer for a family of drug dealers in rural Ireland.,"The Shadow of Violence presents a grimly effective portrait of one man's struggle with divided loyalties, elevated by standout performances from a stellar cast.",R,"Drama, Mystery & Suspense",Nick Rowland,Joe Murtagh,"Cosmo Jarvis, Anthony Welsh, Barry Keoghan, David Wilmot, Ned Dennehy, Niamh Algar, Simone Kirby, Hazel Doupe",2020-07-31,2020-07-31,101.0,Saban Films,Certified-Fresh,94.0,65.0,Upright,68.0,50.0,13,61,4,C
m/calvary_2013,Calvary,"An honest and good-hearted priest (Brendan Gleeson) wrestles with a cynical, spiteful community after he receives a death threat from an unknown parishioner.","Led by a brilliant performance from Brendan Gleeson, Calvary tackles weighty issues with humor, intelligence, and sensitivity.",R,"Art House & International, Comedy, Drama",John Michael McDonagh,John Michael McDonagh,"Brendan Gleeson, Chris O'Dowd, Dylan Moran, M. Emmet Walsh, Kelly Reilly, Domhnall Gleeson, Aidan Gillen, Pat Shortt, David Wilmot, Marie-Josée Croze, Gary Lydon, Isaach De Bankolé, Killian Scott, Orla O'Rourke, Owen Sharpe, David McSavage",2014-08-01,2016-09-15,105.0,Fox Searchlight,Certified-Fresh,89.0,171.0,Upright,80.0,18002.0,48,152,19,C
m/calvin_marshall,Calvin Marshall,A college student dreams of playing baseball but finds his true calling instead.,,R,"Comedy, Romance",Gary Lundgren,Gary Lundgren,"Alex Frost, Steve Zahn, Michelle Lombardo, Jeremy Sumpter, Cynthia Watros, Noah Ryan Scott, Abbey Merow, Diedrich Bader, Grace Thorsen, Abraham Benrubi, Darwin Barney, Andrew Wilson, Jane Adams, Douglas Rowe, Catherine E. Coulson, Josh Fadem, Jimmy L. Garcia, Michael Matondi, Terri McMahon, Terri McMahan, Rosie Thomas, James J. Peck, Bill Rowe, Norman Malmberg, Larry Ziegelmeyer, Colin Cunningham, Jeanne Renaux, Renée Hewitt, Jackson Rowe, Alexis Brown, Marcus McDougald, Brian Amlin, Jodee Scott, Aaron Chapman, Tia Khachitphet, James Joy, J.J. Owens, Linda Case, John Askew, Petracovich, Jaclyn Hamilton-Smith, Richelle Milsap, Richelle Millsap, Marsa Morse, Dennis Nicomede, Tony Boggs, Charles Curt Farber, Greg Sorenson, Mark Cunningham, Scott Ford, Dick Chamberlain, Grayson Wagner",2010-08-20,2017-03-25,93.0,Calvin Marshall Productions,Fresh,60.0,10.0,Spilled,41.0,277.0,6,6,4,C
m/cam,Cam,"A camgirl has her principles, until a mysterious woman who looks just like her takes over her channel.","Smart and suspenseful, CAM is a techno-thriller that's far more than the sum of its salacious parts -- and an outstanding showcase for Madeline Brewer in the leading role.",NR,"Horror, Mystery & Suspense",Daniel Goldhaber,"Daniel Goldhaber, Isa Mazzei","Devin Druid, Imani Hakim, Madeline Brewer, Melora Walters, Patch Darragh",2018-11-16,2018-11-16,94.0,Blumhouse Productions,Certified-Fresh,93.0,98.0,Spilled,54.0,1239.0,12,91,7,C
m/cam2cam,Cam2Cam,"An American woman (Tammin Sursok) encounters the dark side of the Internet after meeting two webcam performers (Ben Wiggins, Sarah Bonrepaux) in Bangkok.",,NR,"Horror, Mystery & Suspense",Joel Soisson,"Davy Sihali, Marie Gautier","Tammin Sursok, Ben Wiggins, Sarah Bonrepaux, Jade Tailor, Russell Geoffrey Banks, Nittaya Pohcha, Jan Yousagoon, Kotchanan Grubbmo, Alexander Uijleman, Wiets Kirsten, Nicky Tamrong, Kristen Evelyn Rossi, F. Nontapat, Winai Tewattana, Chitpong Khattapong, Martina Gunjaca, Greg Eismin, Namfa, Auaychai Uijleman, Dr. Auaychai Chunavan, Lisa Soisson, Kevin Sumethasorn",2014-08-22,2017-04-07,91.0,IFC Films,Rotten,0.0,8.0,Spilled,7.0,187.0,2,0,8,C
m/1003436-camelot,Camelot,"After the arranged marriage of Arthur (Richard Harris) and Guinevere (Vanessa Redgrave), the king gathers the noble knights of the realm to his Round Table. The dashing and stalwart Lancelot (Franco Nero) joins, but soon finds himself enraptured by the lovely Guinevere. When Arthur's illegitimate son, Mordred (David Hemmings), reappears in the kingdom and outs the secret lovers, Arthur finds himself trapped by his own rules into taking action against his wife and closest friend.",,G,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance","Joshua Logan, Moss Hart",Alan Jay Lerner,"Richard Harris, Vanessa Redgrave, Franco Nero, David Hemmings, Lionel Jeffries, Pierre Olaf, Estelle Winwood, Gary Marshal, Anthony Rogers, Peter Bromilow, Sue Casey, Nicolas Beauvy, Laurence Naismith, Garry Marshall, Gary K. Marshall, Garry Marsh",1967-10-25,2016-04-19,179.0,Warner Home Video,Rotten,41.0,17.0,Upright,69.0,8354.0,1,7,10,C
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman The Life And Work Of Jack Cardiff,"This documentary explores the life of Jack Cardiff, a former child actor who went on to achieve great things in film. But Cardiff didn't excel in front of the camera; he mastered the camera itself, using his painting background to perfect the art of lighting in cinema. Cardiff's talent as a cinematographer is seen in clips from some of his most acclaimed works, like ""Black Narcissus"" and ""The Red Shoes,"" while the praise of luminaries like Martin Scorsese cements his legend.",,NR,"Documentary, Television",Craig McCall,,"Jack Cardiff, Martin Scorsese, Kirk Douglas, Lauren Bacall, Charlton Heston, Kim Hunter, John Mills, Alan Parker, Thelma Schoonmaker, Freddie Francis, Raffaella De Laurentiis, Richard Fleischer, Peter Yates, Kathleen Byron, Christopher G. Challis, Kevin McClory, Moira Shearer, Ian Christie, Michel Ciment, Peter Handford, George E. Turner, Michael Powell",2011-05-13,2017-04-20,86.0,Independent Pictures,Fresh,97.0,29.0,Upright,91.0,722.0,11,28,1,C
m/cameraperson,Cameraperson,Cinematographer Kirsten Johnson exposes her many years behind the camera through a memoir made up of decades of footage shot all over the world.,"Fresh and inventive yet immediately accessible, Cameraperson distills its subject's life and career into an experience that should prove immediately absorbing even for those unfamiliar with her work.",NR,Documentary,Kirsten Johnson,,Kirsten Johnson,2016-09-09,2017-01-11,102.0,Fork Films,Certified-Fresh,99.0,105.0,Upright,68.0,963.0,26,104,1,C
m/camilla,Camilla,"While vacationing in Savannah, Ga., Canadian couple Vincent (Elias Koteas) and Freda (Bridget Fonda) meet retired classical musician and Canadian ex-pat Camilla (Jessica Tandy). Freda, an amateur singer, finds in Camilla a powerful source of encouragement for her creative aspirations. After a fight in which Vincent belittles Freda for what he sees as impossible musical dreams, Freda recruits Camilla to join her on a road trip back to Toronto, where they plan to attend a concert together.",,PG-13,"Action & Adventure, Art House & International, Comedy, Drama",Deepa Mehta,,"Jessica Tandy, Ranjit Chowdhry, Bridget Fonda, George Harris, Elias Koteas, Atom Egoyan, Maury Chaykin, Sandi Ross, Graham Greene (II), Gerry Quigley, Hume Cronyn, Devyani Saltzman, Camille Spence, Martha Cronyn, Sheilanne Lindsay, Don McKellar",1994-11-25,2016-10-08,95.0,Miramax,Rotten,40.0,5.0,Spilled,39.0,1810.0,2,2,3,C
m/1003441-camille,Camille,"Beautiful Marguerite Gauthier (Greta Garbo) lifts herself out of her poverty-stricken upbringing by becoming the enchanting ""Lady of the Camellias,"" well-kept courtesan of the rich and influential Baron de Varville (Henry Daniell). When young Armand (Robert Taylor) falls in love with Marguerite, his sincere adoration causes her to question her comfortable life, and, despite the protests of Armand's scandal-wary father (Lionel Barrymore), she considers leaving the Baron for him.",,NR,"Classics, Drama, Romance",George Cukor,"Frances Marion, Zoë Akins, James Hilton","Greta Garbo, Robert Taylor, Lionel Barrymore, Henry Daniell, Elizabeth Allan, Jessie Ralph, Lenore Ulric, Laura Hope Crewes, Rex O'Malley, Russell Hardie, E.E. Clive, Douglas Walton, Marion Ballou, Joan Leslie, Joan Brodel, June Wilkins, Fritz Leiber, Elsie Esmonds, Mariska Aldrich, John Bryan, Georgia Caine, Mabel Colcord, Elspeth Dudgeon, Effie Ellsler, Rex Evans, Sibyl Harris, Olaf Hytten, Gwendolen Logan, Eily Malyon, Edwin Maxwell",1936-01-01,2016-10-11,108.0,MGM Home Entertainment,Fresh,93.0,14.0,Upright,83.0,4354.0,2,13,1,C
m/camille_claudel,Camille Claudel,"When renowned French sculptor Auguste Rodin (Gérard Depardieu) notices the raw sculpting talent of the beautiful and precocious Camille Claudel (Isabelle Adjani), the two artists begin a scandalous love affair. Camille becomes Auguste's muse and assistant, sacrificing her own work to contribute to his sculptures. However, when her work goes unrecognized and she desires attention of her own, Camille is left alone and gradually spirals into mental illness.",,R,"Art House & International, Drama",Bruno Nuytten,"Bruno Nuytten, Marilyn Goldin","Isabelle Adjani, Gérard Depardieu, Laurent Grevill, Alain Cuny, Madeleine Robinson, Katrine Boorman, Danièle Lebrun, Aurelle Doazan, Madeleine Marie, Maxime Leroux, Philippe Clevenot (II), Roger Planchon, Flaminio Corcos, Roch Leibovici, Michel Beroff, Gerard Darier, Jean-Pierre Sentier, Benoit Vergne, Philippe Paimblanc, Hester Wilcox, Ariane Kah, Patrick Palmero, Anne-Marie Pisani, François Berléand, Martin Berleand, Claudine Delvaux, Francois Revillard, Lison Bonfils, Eric Lorvoire, Dany Simon, Denise Chalem",1988-12-07,2016-02-14,173.0,Orion Pictures,Fresh,100.0,11.0,Upright,88.0,5074.0,1,11,0,C
m/camille_claudel_1915_2013,"Camille Claudel, 1915",Camille awaits a visit from her brother after her family commits her to an asylum in the South of France in the winter of 1915.,"Camille Claudel, 1915 isn't an easy watch, but Juliette Binoche's excellent performance makes it worth the effort.",NR,Drama,Bruno Dumont,Bruno Dumont,"Juliette Binoche, Jean-Luc Vincent, Robert Leroy, Emmanuel Kauffman, Marion Keller, Armelle Leroy-Rolland, Myriam Allain, Régine Gayte, Nicole Faurite, Eric Jacoulet, Florence Philippe, Christelle Petit, Sandra Rivera, Claire Peyrade, Alexandra Lucas, Daniele, Jessica Herrero, Christiane Blum, Myriam Laloum, Christiane Blum, Estelle Gayte, Danièle Frattaruolo",2013-10-16,2016-03-22,95.0,Kino Lorber,Certified-Fresh,80.0,46.0,Spilled,48.0,745.0,14,37,9,C
